�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2020-02-25,'000795,荎醫貌,5.92,5.95,5.65,5.83,6.05,-0.13,-2.1488,4.101,46492510,272160710.89,6711409889.76,6711409889.76
2020-02-24,'000795,荎醫貌,6.05,6.22,5.76,5.88,5.8,0.25,4.3103,5.5724,63173313,375898528.37,6858788823.15,6858788823.15
2020-02-21,'000795,荎醫貌,5.8,5.85,5.6,5.62,5.65,0.15,2.6549,3.7063,42017258,242207862.88,6575367797.4,6575367797.4
2020-02-20,'000795,荎醫貌,5.65,5.65,5.5,5.58,5.59,0.06,1.0733,2.535,28739321,160688904.07,6405315181.95,6405315181.95
2020-02-19,'000795,荎醫貌,5.59,5.85,5.56,5.7,5.79,-0.2,-3.4542,3.8483,43627236,247224276.25,6337294135.77,6337294135.77
2020-02-18,'000795,荎醫貌,5.79,5.97,5.51,5.51,5.49,0.3,5.4645,5.2651,59689537,342929327.14,6564030956.37,6564030956.37
2020-02-17,'000795,荎醫貌,5.49,5.51,5.31,5.35,5.29,0.2,3.7807,3.0325,34378606,186143727.82,6223925725.47,6223925725.47
2020-02-14,'000795,荎醫貌,5.29,5.35,5.19,5.19,5.26,0.03,0.5703,2.3136,26228952,138228229.4,5997188904.87,5997188904.87
2020-02-13,'000795,荎醫貌,5.26,5.46,5.2,5.26,5.28,-0.02,-0.3788,3.0868,34994409,186046721.97,5963178381.78,5963178381.78
2020-02-12,'000795,荎醫貌,5.28,5.28,5.11,5.15,5.16,0.12,2.3256,2.1843,24762855,129695328.87,5985852063.84,5985852063.84
2020-02-11,'000795,荎醫貌,5.16,5.31,5.09,5.14,5.15,0.01,0.1942,2.5097,28452627,147504596.67,5849809971.48,5849809971.48
2020-02-10,'000795,荎醫貌,5.15,5.16,4.94,4.97,4.99,0.16,3.2064,2.152,24396594,123801484.64,5838473130.45,5838473130.45
2020-02-07,'000795,荎醫貌,4.99,5.06,4.91,5.0,5.0,-0.01,-0.2,1.6832,19081754,95144235.42,5657083673.97,5657083673.97
2020-02-06,'000795,荎醫貌,5.0,5.03,4.87,4.9,4.94,0.06,1.2146,1.892,21449653,106474351.02,5668420515.0,5668420515.0
2020-02-05,'000795,荎醫貌,4.94,5.07,4.79,4.79,4.81,0.13,2.7027,2.564,29067240,144433369.16,5600399468.82,5600399468.82
2020-02-04,'000795,荎醫貌,4.81,4.96,4.59,4.59,5.1,-0.29,-5.6863,2.9014,32892739,157069276.66,5453020535.43,5453020535.43
2020-02-03,'000795,荎醫貌,5.1,5.1,5.1,5.1,5.67,-0.57,-10.0529,0.1965,2227400,11359740.0,5781788925.3,5781788925.3
2020-01-23,'000795,荎醫貌,5.67,5.93,5.6,5.85,5.88,-0.21,-3.5714,1.5925,18053735,103666265.64,6427988864.01,6427988864.01
2020-01-22,'000795,荎醫貌,5.88,5.94,5.77,5.8,5.88,0.0,0.0,1.3112,14865264,87284138.92,6666062525.64,6666062525.64
2020-01-21,'000795,荎醫貌,5.88,6.11,5.83,5.97,5.98,-0.1,-1.6722,1.8061,20475056,121214857.94,6666062525.64,6666062525.64
2020-01-20,'000795,荎醫貌,5.98,5.99,5.91,5.93,5.94,0.04,0.6734,1.0825,12271710,73130232.4,6779430935.94,6779430935.94
2020-01-17,'000795,荎醫貌,5.94,6.17,5.93,6.15,6.13,-0.19,-3.0995,2.4335,27588094,166286038.06,6734083571.82,6734083571.82
2020-01-16,'000795,荎醫貌,6.13,6.25,6.13,6.14,6.15,-0.02,-0.3252,1.6158,18318197,113021477.77,6949483551.39,6949483551.39
2020-01-15,'000795,荎醫貌,6.15,6.31,6.11,6.3,6.32,-0.17,-2.6899,2.5375,28767278,177739261.38,6972157233.45,6972157233.45
2020-01-14,'000795,荎醫貌,6.32,6.4,6.21,6.25,6.27,0.05,0.7974,3.1649,35880111,227459355.97,7164883530.96,7164883530.96
2020-01-13,'000795,荎醫貌,6.27,6.31,6.14,6.3,6.33,-0.06,-0.9479,2.3161,26257721,163499469.2,7108199325.81,7108199325.81
2020-01-10,'000795,荎醫貌,6.33,6.4,6.2,6.24,6.24,0.09,1.4423,3.2701,37072206,234681974.91,7176220371.99,7176220371.99
2020-01-09,'000795,荎醫貌,6.24,6.33,6.18,6.28,6.23,0.01,0.1605,2.8788,32636378,203730031.79,7074188802.72,7074188802.72
2020-01-08,'000795,荎醫貌,6.23,6.44,6.22,6.32,6.34,-0.11,-1.735,3.7545,42564663,269546108.94,7062851961.69,7062851961.69
2020-01-07,'000795,荎醫貌,6.34,6.38,6.24,6.37,6.4,-0.06,-0.9375,3.3246,37689908,237800973.64,7187557213.02,7187557213.02
2020-01-06,'000795,荎醫貌,6.4,6.63,6.08,6.12,6.16,0.24,3.8961,5.94,67341175,426911887.65,7255578259.2,7255578259.2
2020-01-03,'000795,荎醫貌,6.16,6.24,6.1,6.15,6.15,0.01,0.1626,2.8807,32658133,201530580.42,6983494074.48,6983494074.48
2020-01-02,'000795,荎醫貌,6.15,6.18,6.08,6.12,6.09,0.06,0.9852,2.7061,30678354,187986618.44,6972157233.45,6972157233.45
2019-12-31,'000795,荎醫貌,6.09,6.23,6.04,6.11,6.17,-0.08,-1.2966,2.7152,30781868,188159811.9,6904136187.27,6904136187.27
2019-12-30,'000795,荎醫貌,6.17,6.18,6.01,6.05,6.09,0.08,1.3136,3.6188,41025977,250015998.09,6994830915.51,6994830915.51
2019-12-27,'000795,荎醫貌,6.09,6.38,5.97,5.98,5.97,0.12,2.0101,6.1552,69781080,428163142.08,6904136187.27,6904136187.27
2019-12-26,'000795,荎醫貌,5.97,6.02,5.89,5.95,5.96,0.01,0.1678,2.2374,25365220,150755588.76,6768094094.91,6768094094.91
2019-12-25,'000795,荎醫貌,5.96,6.06,5.85,5.89,5.91,0.05,0.846,3.0965,35104199,209762815.66,6756757253.88,6756757253.88
2019-12-24,'000795,荎醫貌,5.91,5.93,5.72,5.73,5.73,0.18,3.1414,2.1627,24518283,143340041.96,6700073048.73,6700073048.73
2019-12-23,'000795,荎醫貌,5.73,5.92,5.72,5.8,5.83,-0.1,-1.7153,1.7117,19405504,113092376.36,6496009910.19,6496009910.19
2019-12-20,'000795,荎醫貌,5.83,6.07,5.83,6.0,6.01,-0.18,-2.995,2.3536,26682600,158617193.94,6609378320.49,6609378320.49
2019-12-19,'000795,荎醫貌,6.01,6.06,5.92,5.99,5.98,0.03,0.5017,2.4376,27635228,165444883.26,6813441459.03,6813441459.03
2019-12-18,'000795,荎醫貌,5.98,6.18,5.89,5.92,5.95,0.03,0.5042,4.4695,50669934,304503188.69,6779430935.94,6779430935.94
2019-12-17,'000795,荎醫貌,5.95,5.97,5.78,5.79,5.78,0.17,2.9412,4.1817,47407566,279744632.22,6745420412.85,6745420412.85
2019-12-16,'000795,荎醫貌,5.78,5.79,5.67,5.73,5.77,0.01,0.1733,1.9701,22334642,127956013.94,6552694115.34,6552694115.34
2019-12-13,'000795,荎醫貌,5.77,5.78,5.65,5.72,5.78,-0.01,-0.173,1.5921,18049200,103554358.0,6541357274.31,6541357274.31
2019-12-12,'000795,荎醫貌,5.78,5.83,5.75,5.76,5.75,0.03,0.5217,1.74,19725724,114158346.34,6552694115.34,6552694115.34
2019-12-11,'000795,荎醫貌,5.75,5.88,5.73,5.86,5.9,-0.15,-2.5424,2.1614,24504014,142047621.24,6518683592.25,6518683592.25
2019-12-10,'000795,荎醫貌,5.9,5.92,5.79,5.84,5.84,0.06,1.0274,2.7431,31098506,181998196.44,6688736207.7,6688736207.7
2019-12-09,'000795,荎醫貌,5.84,5.89,5.77,5.8,5.81,0.03,0.5164,2.0892,23684426,138336231.06,6620715161.52,6620715161.52
2019-12-06,'000795,荎醫貌,5.81,5.89,5.75,5.78,5.8,0.01,0.1724,2.4641,27934922,162731766.08,6586704638.43,6586704638.43
2019-12-05,'000795,荎醫貌,5.8,5.86,5.71,5.75,5.82,-0.02,-0.3436,2.8231,32004629,184736960.77,6575367797.4,6575367797.4
2019-12-04,'000795,荎醫貌,5.82,5.9,5.63,5.65,5.65,0.17,3.0088,4.0512,45927686,265869985.56,6598041479.46,6598041479.46
2019-12-03,'000795,荎醫貌,5.65,5.73,5.56,5.56,5.55,0.1,1.8018,1.9575,22191600,125656795.96,6405315181.95,6405315181.95
2019-12-02,'000795,荎醫貌,5.55,5.62,5.51,5.53,5.59,-0.04,-0.7156,0.9744,11047022,61340551.3,6291946771.65,6291946771.65
2019-11-29,'000795,荎醫貌,5.59,5.68,5.55,5.63,5.72,-0.13,-2.2727,1.8244,20682604,115790511.2,6337294135.77,6337294135.77
2019-11-28,'000795,荎醫貌,5.72,5.94,5.64,5.65,5.65,0.07,1.2389,3.0061,34079515,196973366.5,6484673069.16,6484673069.16
2019-11-27,'000795,荎醫貌,5.65,5.67,5.55,5.59,5.59,0.06,1.0733,1.365,15474330,87078752.82,6405315181.95,6405315181.95
2019-11-26,'000795,荎醫貌,5.59,5.66,5.5,5.54,5.55,0.04,0.7207,1.2467,14133106,78884908.52,6337294135.77,6337294135.77
2019-11-25,'000795,荎醫貌,5.55,5.71,5.51,5.56,5.63,-0.08,-1.421,1.6607,18827404,105441597.86,6291946771.65,6291946771.65
2019-11-22,'000795,荎醫貌,5.63,5.75,5.6,5.6,5.61,0.02,0.3565,2.1927,24858024,140705747.76,6382641499.89,6382641499.89
2019-11-21,'000795,荎醫貌,5.61,5.77,5.6,5.7,5.81,-0.2,-3.4423,2.7837,31558218,178475477.18,6359967817.83,6359967817.83
2019-11-20,'000795,荎醫貌,5.81,5.97,5.41,5.41,5.46,0.35,6.4103,4.6606,52836444,300011901.62,6586704638.43,6586704638.43
2019-11-19,'000795,荎醫貌,5.46,5.46,5.38,5.41,5.4,0.06,1.1111,1.1219,12718603,69078964.13,6189915202.38,6189915202.38
2019-11-18,'000795,荎醫貌,5.4,5.45,5.26,5.35,5.43,-0.03,-0.5525,1.2359,14011254,75036988.74,6121894156.2,6121894156.2
2019-11-15,'000795,荎醫貌,5.43,5.68,5.33,5.34,5.35,0.08,1.4953,2.0848,23635411,129982133.23,6155904679.29,6155904679.29
2019-11-14,'000795,荎醫貌,5.35,5.37,5.29,5.33,5.33,0.02,0.3752,0.8355,9471802,50524403.68,6065209951.05,6065209951.05
2019-11-13,'000795,荎醫貌,5.33,5.41,5.3,5.41,5.41,-0.08,-1.4787,0.7974,9039760,48336776.4,6042536268.99,6042536268.99
2019-11-12,'000795,荎醫貌,5.41,5.58,5.29,5.52,5.57,-0.16,-2.8725,1.6908,19168617,103564073.2,6133230997.23,6133230997.23
2019-11-11,'000795,荎醫貌,5.57,5.75,5.55,5.63,5.62,-0.05,-0.8897,1.6104,18256435,103177876.18,6314620453.71,6314620453.71
2019-11-08,'000795,荎醫貌,5.62,5.65,5.57,5.61,5.63,-0.01,-0.1776,1.1023,12496738,70127567.82,6371304658.86,6371304658.86
2019-11-07,'000795,荎醫貌,5.63,5.65,5.56,5.64,5.66,-0.03,-0.53,0.9952,11282602,63173193.18,6382641499.89,6382641499.89
2019-11-06,'000795,荎醫貌,5.66,5.78,5.58,5.63,5.63,0.03,0.5329,1.34,15191202,86199302.18,6416652022.98,6416652022.98
2019-11-05,'000795,荎醫貌,5.63,5.69,5.55,5.65,5.64,-0.01,-0.1773,1.0806,12251091,68780041.22,6382641499.89,6382641499.89
2019-11-04,'000795,荎醫貌,5.64,5.78,5.63,5.74,5.76,-0.12,-2.0833,1.4467,16401509,93193639.03,6393978340.92,6393978340.92
2019-11-01,'000795,荎醫貌,5.76,5.95,5.5,5.51,5.51,0.25,4.5372,2.8868,32727380,188752069.97,6530020433.28,6530020433.28
2019-10-31,'000795,荎醫貌,5.51,5.72,5.48,5.66,5.68,-0.17,-2.993,1.4015,15889080,88954411.57,6246599407.53,6246599407.53
2019-10-30,'000795,荎醫貌,5.68,5.87,5.68,5.86,5.87,-0.19,-3.2368,1.2359,14011729,80305529.3,6439325705.04,6439325705.04
2019-10-29,'000795,荎醫貌,5.87,5.99,5.87,5.99,5.95,-0.08,-1.3445,1.3801,15645663,92591489.43,6654725684.61,6654725684.61
2019-10-28,'000795,荎醫貌,5.95,5.98,5.78,5.83,5.8,0.15,2.5862,1.5313,17360483,102360385.31,6745420412.85,6745420412.85
2019-10-25,'000795,荎醫貌,5.8,5.83,5.65,5.81,5.83,-0.03,-0.5146,1.5165,17191994,98690496.22,6575367797.4,6575367797.4
2019-10-24,'000795,荎醫貌,5.83,5.95,5.82,5.94,5.93,-0.1,-1.6863,1.2054,13665100,80113896.0,6609378320.49,6609378320.49
2019-10-23,'000795,荎醫貌,5.93,6.03,5.92,6.03,6.02,-0.09,-1.495,0.8164,9255200,55263322.0,6722746730.79,6722746730.79
2019-10-22,'000795,荎醫貌,6.02,6.06,5.97,5.98,5.98,0.04,0.6689,0.8614,9765654,58703065.96,6824778300.06,6824778300.06
2019-10-21,'000795,荎醫貌,5.98,6.07,5.85,6.05,6.04,-0.06,-0.9934,1.2614,14300061,85205049.49,6779430935.94,6779430935.94
2019-10-18,'000795,荎醫貌,6.04,6.18,6.01,6.14,6.13,-0.09,-1.4682,1.1962,13561100,82246305.0,6847451982.12,6847451982.12
2019-10-17,'000795,荎醫貌,6.13,6.21,6.11,6.15,6.15,-0.02,-0.3252,0.8041,9115828,56004435.76,6949483551.39,6949483551.39
2019-10-16,'000795,荎醫貌,6.15,6.24,6.15,6.22,6.2,-0.05,-0.8065,1.0506,11910000,73767153.0,6972157233.45,6972157233.45
2019-10-15,'000795,荎醫貌,6.2,6.37,6.2,6.31,6.35,-0.15,-2.3622,1.4177,16071874,100849354.18,7028841438.6,7028841438.6
2019-10-14,'000795,荎醫貌,6.35,6.38,6.2,6.23,6.33,0.02,0.316,1.8799,21312290,134118083.58,7198894054.05,7198894054.05
2019-10-11,'000795,荎醫貌,6.33,6.39,6.3,6.36,6.41,-0.08,-1.248,1.5534,17610277,111600161.44,7176220371.99,7176220371.99
2019-10-10,'000795,荎醫貌,6.41,6.46,6.35,6.42,6.47,-0.06,-0.9274,2.0932,23730552,151443321.72,7266915100.23,7266915100.23
2019-10-09,'000795,荎醫貌,6.47,6.59,6.29,6.37,6.42,0.05,0.7788,3.2359,36684578,237466730.05,7334936146.41,7334936146.41
2019-10-08,'000795,荎醫貌,6.42,6.45,6.18,6.23,6.2,0.22,3.5484,2.2784,25829697,162918424.1,7278251941.26,7278251941.26
2019-09-30,'000795,荎醫貌,6.2,6.26,6.15,6.15,6.13,0.07,1.1419,1.2297,13940539,86511076.21,7028841438.6,7028841438.6
2019-09-27,'000795,荎醫貌,6.13,6.17,6.07,6.08,6.08,0.05,0.8224,1.4264,16171208,99273670.52,6949483551.39,6949483551.39
2019-09-26,'000795,荎醫貌,6.08,6.4,6.05,6.35,6.36,-0.28,-4.4025,2.6299,29815300,184320793.1,6892799346.24,6892799346.24
2019-09-25,'000795,荎醫貌,6.36,6.45,6.28,6.45,6.52,-0.16,-2.454,2.3528,26673779,169586774.97,7210230895.08,7210230895.08
2019-09-24,'000795,荎醫貌,6.52,6.59,6.42,6.55,6.54,-0.02,-0.3058,2.1751,24658285,160734467.8,7391620351.56,7391620351.56
2019-09-23,'000795,荎醫貌,6.54,6.79,6.5,6.79,6.81,-0.27,-3.9648,3.2311,36630944,240937209.86,7414294033.62,7414294033.62
2019-09-20,'000795,荎醫貌,6.81,6.86,6.77,6.84,6.85,-0.04,-0.5839,2.349,26630012,181307761.54,7720388741.43,7720388741.43
2019-09-19,'000795,荎醫貌,6.85,6.89,6.77,6.84,6.83,0.02,0.2928,2.681,30394114,207451781.9,7765736105.55,7765736105.55
2019-09-18,'000795,荎醫貌,6.83,7.07,6.81,7.05,7.05,-0.22,-3.1206,4.0376,45773634,315510192.28,7743062423.49,7743062423.49
2019-09-17,'000795,荎醫貌,7.05,7.35,7.01,7.15,7.16,-0.11,-1.5363,5.5116,62483623,448696173.26,7992472926.15,7992472926.15
2019-09-16,'000795,荎醫貌,7.16,7.24,7.12,7.18,7.18,-0.02,-0.2786,3.6466,41340533,296205144.58,8117178177.48,8117178177.48
2019-09-12,'000795,荎醫貌,7.18,7.29,7.15,7.25,7.32,-0.14,-1.9126,6.3813,72343664,521023037.93,8139851859.54,8139851859.54
2019-09-11,'000795,荎醫貌,7.32,7.48,6.91,7.04,7.03,0.29,4.1252,10.883,123379275,891901132.98,8298567633.96,8298567633.96
2019-09-10,'000795,荎醫貌,7.03,7.07,6.84,6.89,6.88,0.15,2.1802,6.8775,77968823,544187133.6,7969799244.09,7969799244.09
2019-09-09,'000795,荎醫貌,6.88,6.89,6.75,6.83,6.77,0.11,1.6248,4.3826,49684806,338576870.18,7799746628.64,7799746628.64
2019-09-06,'000795,荎醫貌,6.77,6.91,6.75,6.91,6.92,-0.15,-2.1676,4.3012,48762000,332019029.91,7675041377.31,7675041377.31
2019-09-05,'000795,荎醫貌,6.92,6.97,6.75,6.8,6.83,0.09,1.3177,6.1558,69787366,478879512.15,7845093992.76,7845093992.76
2019-09-04,'000795,荎醫貌,6.83,6.93,6.76,6.88,6.86,-0.03,-0.4373,3.9037,44255338,302219672.38,7743062423.49,7743062423.49
2019-09-03,'000795,荎醫貌,6.86,7.01,6.84,6.88,6.86,0.0,0.0,4.4805,50794837,350285222.14,7777072946.58,7777072946.58
2019-09-02,'000795,荎醫貌,6.86,6.94,6.7,6.75,6.9,-0.04,-0.5797,5.2064,59023580,402688989.73,7777072946.58,7777072946.58
2019-08-30,'000795,荎醫貌,6.9,7.14,6.51,6.59,6.65,0.25,3.7594,8.6758,98356443,669747893.37,7822420310.7,7822420310.7
2019-08-29,'000795,荎醫貌,6.65,6.7,6.55,6.59,6.59,0.06,0.9105,3.1831,36085839,239008324.24,7538999284.95,7538999284.95
2019-08-28,'000795,荎醫貌,6.59,6.73,6.58,6.68,6.73,-0.14,-2.0802,3.5812,40599300,269511566.9,7470978238.77,7470978238.77
2019-08-27,'000795,荎醫貌,6.73,6.81,6.51,6.68,6.76,-0.03,-0.4438,5.6112,63613111,422610624.85,7629694013.19,7629694013.19
2019-08-26,'000795,荎醫貌,6.76,7.15,6.75,7.05,6.76,0.0,0.0,7.4601,84574215,584586630.16,7663704536.28,7663704536.28
2019-08-23,'000795,荎醫貌,6.76,6.97,6.61,6.63,6.62,0.14,2.1148,7.4283,84213510,574246787.34,7663704536.28,7663704536.28
2019-08-22,'000795,荎醫貌,6.62,6.8,6.56,6.75,6.7,-0.08,-1.194,3.7125,42088149,280536821.9,7504988761.86,7504988761.86
2019-08-21,'000795,荎醫貌,6.7,6.83,6.67,6.72,6.84,-0.14,-2.0468,4.3582,49407710,332589351.08,7595683490.1,7595683490.1
2019-08-20,'000795,荎醫貌,6.84,6.88,6.51,6.54,6.6,0.24,3.6364,7.0304,79701970,532201339.94,7754399264.52,7754399264.52
2019-08-19,'000795,荎醫貌,6.6,6.63,6.32,6.4,6.54,0.06,0.9174,5.7503,65189862,422489136.78,7482315079.8,7482315079.8
2019-08-16,'000795,荎醫貌,6.54,6.57,6.26,6.28,6.17,0.37,5.9968,7.3006,82765842,533081315.78,7414294033.62,7414294033.62
2019-08-15,'000795,荎醫貌,6.17,6.28,6.07,6.12,6.21,-0.04,-0.6441,3.0736,34844725,214866979.68,6994830915.51,6994830915.51
2019-08-14,'000795,荎醫貌,6.21,6.3,6.1,6.15,6.32,-0.11,-1.7405,3.8248,43360645,269266331.16,7040178279.63,7040178279.63
2019-08-13,'000795,荎醫貌,6.32,6.47,6.21,6.31,6.37,-0.05,-0.7849,4.0611,46039803,292001137.93,7164883530.96,7164883530.96
2019-08-12,'000795,荎醫貌,6.37,6.67,6.12,6.65,6.67,-0.3,-4.4978,6.0066,68095874,430189458.18,7221567736.11,7221567736.11
2019-08-09,'000795,荎醫貌,6.67,6.95,6.66,6.76,6.78,-0.11,-1.6224,5.1904,58842304,399996134.23,7561672967.01,7561672967.01
2019-08-08,'000795,荎醫貌,6.78,7.02,6.72,6.98,7.12,-0.34,-4.7753,7.0968,80454801,552058858.78,7686378218.34,7686378218.34
2019-08-07,'000795,荎醫貌,7.12,7.36,6.61,6.75,6.82,0.3,4.3988,10.6834,121116329,838599535.67,8071830813.36,8071830813.36
2019-08-06,'000795,荎醫貌,6.82,7.07,6.55,6.69,6.87,-0.05,-0.7278,9.7976,111073448,764422508.75,7731725582.46,7731725582.46
2019-08-05,'000795,荎醫貌,6.87,7.05,6.51,6.66,6.72,0.15,2.2321,9.8566,111742686,765256414.98,7788409787.61,7788409787.61
2019-08-02,'000795,荎醫貌,6.72,6.83,6.41,6.77,6.21,0.51,8.2126,10.8071,122518297,815717101.05,7618357172.16,7618357172.16
2019-08-01,'000795,荎醫貌,6.21,6.31,6.14,6.2,6.19,0.02,0.3231,3.7068,42023031,261674539.04,7040178279.63,7040178279.63
2019-07-31,'000795,荎醫貌,6.19,6.22,5.95,6.11,6.1,0.09,1.4754,3.9702,45009700,275667985.77,7017504597.57,7017504597.57
2019-07-30,'000795,荎醫貌,6.1,6.15,6.07,6.1,6.08,0.02,0.3289,1.699,19261600,117664633.62,6915473028.3,6915473028.3
2019-07-29,'000795,荎醫貌,6.08,6.22,6.05,6.16,6.16,-0.08,-1.2987,2.3865,27054957,165443854.48,6892799346.24,6892799346.24
2019-07-26,'000795,荎醫貌,6.16,6.19,6.12,6.16,6.23,-0.07,-1.1236,1.8561,21042505,129521344.3,6983494074.48,6983494074.48
2019-07-25,'000795,荎醫貌,6.23,6.27,6.13,6.22,6.21,0.02,0.3221,2.5504,28913683,179012861.47,7062851961.69,7062851961.69
2019-07-24,'000795,荎醫貌,6.21,6.28,6.17,6.17,6.18,0.03,0.4854,2.3706,26874949,167162925.5,7040178279.63,7040178279.63
2019-07-23,'000795,荎醫貌,6.18,6.21,6.1,6.13,6.1,0.08,1.3115,2.1272,24115851,148225047.7,7006167756.54,7006167756.54
2019-07-22,'000795,荎醫貌,6.1,6.62,6.08,6.57,6.69,-0.59,-8.8191,4.722,53532402,332961135.98,6915473028.3,6915473028.3
2019-07-19,'000795,荎醫貌,6.69,6.84,6.66,6.78,6.88,-0.19,-2.7616,4.1685,47257387,318012229.88,7584346649.07,7584346649.07
2019-07-18,'000795,荎醫貌,6.88,7.16,6.71,6.74,6.69,0.19,2.8401,7.8465,88954894,615051523.44,7799746628.64,7799746628.64
2019-07-17,'000795,荎醫貌,6.69,6.85,6.5,6.58,6.6,0.09,1.3636,5.5442,62853471,419265746.55,7584346649.07,7584346649.07
2019-07-16,'000795,荎醫貌,6.6,6.72,6.55,6.66,6.67,-0.07,-1.0495,4.2634,48333883,320155465.94,7482315079.8,7482315079.8
2019-07-15,'000795,荎醫貌,6.67,6.85,6.31,6.39,6.31,0.36,5.7052,6.8917,78129651,514967834.54,7561672967.01,7561672967.01
2019-07-12,'000795,荎醫貌,6.31,6.47,6.3,6.39,6.23,0.08,1.2841,3.5972,40780378,259668565.58,7153546689.93,7153546689.93
2019-07-11,'000795,荎醫貌,6.23,6.47,6.19,6.36,6.24,-0.01,-0.1603,2.726,30904604,194998292.96,7062851961.69,7062851961.69
2019-07-10,'000795,荎醫貌,6.24,6.49,6.17,6.37,6.4,-0.16,-2.5,3.4108,38667847,244820551.61,7074188802.72,7074188802.72
2019-07-09,'000795,荎醫貌,6.4,6.6,6.24,6.38,6.32,0.08,1.2658,4.4978,50990663,328012100.71,7255578259.2,7255578259.2
2019-07-08,'000795,荎醫貌,6.32,6.67,6.07,6.65,6.73,-0.41,-6.0921,4.8382,54849627,346781685.83,7164883530.96,7164883530.96
2019-07-05,'000795,荎醫貌,6.73,6.8,6.6,6.7,6.68,0.05,0.7485,3.5202,39907442,266770596.45,7629694013.19,7629694013.19
2019-07-04,'000795,荎醫貌,6.68,6.88,6.62,6.81,6.75,-0.07,-1.037,3.7525,42541451,285070854.63,7573009808.04,7573009808.04
2019-07-03,'000795,荎醫貌,6.75,7.02,6.72,6.98,6.98,-0.23,-3.2951,3.8331,43454899,296971377.55,7652367695.25,7652367695.25
2019-07-02,'000795,荎醫貌,6.98,7.14,6.91,7.02,7.07,-0.09,-1.273,4.0943,46416636,325635983.08,7913115038.94,7913115038.94
2019-07-01,'000795,荎醫貌,7.07,7.09,6.6,6.99,7.2,-0.13,-1.8056,6.5416,74160835,511401793.44,8015146608.21,8015146608.21
2019-06-28,'000795,荎醫貌,7.2,7.42,6.91,6.93,6.99,0.21,3.0043,8.7155,77478623,551516413.19,8162525541.6,6400609401.6
2019-06-27,'000795,荎醫貌,6.99,7.15,6.96,7.07,7.08,-0.09,-1.2712,4.9833,44300004,311630233.72,7924451879.97,6213924960.72
2019-06-26,'000795,荎醫貌,7.08,7.25,6.87,7.24,7.34,-0.26,-3.5422,7.3322,65181285,460422857.69,8026483449.24,6293932578.24
2019-06-25,'000795,荎醫貌,7.34,7.65,7.3,7.6,7.88,-0.54,-6.8528,9.491,84372773,623473472.24,8321241316.02,6525065695.52
2019-06-24,'000795,荎醫貌,7.88,8.11,7.51,7.56,7.64,0.24,3.1414,11.9834,106528814,838568755.54,8933430731.64,7005111400.64
2019-06-21,'000795,荎醫貌,7.64,7.94,7.43,7.51,7.49,0.15,2.0027,11.2951,100410718,771007311.8,8661346546.92,6791757753.92
2019-06-20,'000795,荎醫貌,7.49,7.61,7.25,7.59,7.65,-0.16,-2.0915,9.2692,82400583,609413383.78,8491293931.47,6658411724.72
2019-06-19,'000795,荎醫貌,7.65,7.94,7.52,7.57,7.57,0.08,1.0568,10.0786,89595888,690237020.34,8672683387.95,6800647489.2
2019-06-18,'000795,荎醫貌,7.57,7.88,7.36,7.81,7.98,-0.41,-5.1378,10.2905,91479820,697550639.45,8581988659.71,6729529606.96
2019-06-17,'000795,荎醫貌,7.98,8.28,7.78,7.91,8.1,-0.12,-1.4815,7.9665,70820396,573061401.03,9046799141.94,7094008753.44
2019-06-14,'000795,荎醫貌,8.1,8.42,8.01,8.31,8.51,-0.41,-4.8179,9.2309,82059833,671679468.18,9182841234.3,7200685576.8
2019-06-13,'000795,荎醫貌,8.51,8.56,7.93,8.29,8.64,-0.13,-1.5046,15.6221,138876518,1146647513.34,9647651716.53,7565164723.28
2019-06-12,'000795,荎醫貌,8.64,9.65,8.52,9.0,8.8,-0.16,-1.8182,27.8113,247235143,2271855416.24,9795030649.92,7680731281.92
2019-06-11,'000795,荎醫貌,8.8,8.8,7.88,7.88,8.0,0.8,10.0,18.0636,160581064,1351335564.84,9976420106.4,7822967046.4
2019-06-10,'000795,荎醫貌,8.0,8.16,7.5,8.06,7.93,0.07,0.8827,14.2985,127109959,1001379549.76,9069472824.0,7111788224.0
2019-06-06,'000795,荎醫貌,7.93,8.16,7.32,7.58,7.9,0.03,0.3797,15.1195,134408155,1062558654.86,8990114936.79,7049560077.04
2019-06-05,'000795,荎醫貌,7.9,8.66,7.81,8.44,8.3,-0.4,-4.8193,16.7086,148535091,1231057905.84,8956104413.7,7022890871.2
2019-06-04,'000795,荎醫貌,8.3,8.42,7.84,7.98,8.12,0.18,2.2167,17.3896,154588832,1253434089.35,9409578054.9,7378480282.4
2019-06-03,'000795,荎醫貌,8.12,8.9,8.02,8.69,8.87,-0.75,-8.4555,18.9261,168248302,1407525260.1,9205514916.36,7218465047.36
2019-05-31,'000795,荎醫貌,8.87,9.65,8.85,9.02,9.7,-0.83,-8.5567,20.8845,185657499,1709888742.75,10055777993.6,7885195193.36
2019-05-30,'000795,荎醫貌,9.7,10.3,8.56,9.39,9.39,0.31,3.3014,34.449,306242213,2876604943.94,10996735799.1,8623043221.6
