хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2020-03-16,'000502,бл╬╟©ь╧и,8.36,8.36,8.36,8.36,7.6,0.76,10.0,0.2228,408430,3414474.8,1545091914.52,1532802714.52
2020-03-13,'000502,бл╬╟©ь╧и,0.0,0.0,0.0,0.0,7.6,None,None,0.0,0,0.0,1404629013.2,1393457013.2
2020-03-12,'000502,бл╬╟©ь╧и,0.0,0.0,0.0,0.0,7.6,None,None,0.0,0,0.0,1404629013.2,1393457013.2
2020-03-11,'000502,бл╬╟©ь╧и,0.0,0.0,0.0,0.0,7.6,None,None,0.0,0,0.0,1404629013.2,1393457013.2
2020-03-10,'000502,бл╬╟©ь╧и,0.0,0.0,0.0,0.0,7.6,None,None,0.0,0,0.0,1404629013.2,1393457013.2
2020-03-09,'000502,бл╬╟©ь╧и,0.0,0.0,0.0,0.0,7.6,None,None,0.0,0,0.0,1404629013.2,1393457013.2
2020-03-06,'000502,бл╬╟©ь╧и,0.0,0.0,0.0,0.0,7.6,None,None,0.0,0,0.0,1404629013.2,1393457013.2
2020-03-05,'000502,бл╬╟©ь╧и,0.0,0.0,0.0,0.0,7.6,None,None,0.0,0,0.0,1404629013.2,1393457013.2
2020-03-04,'000502,бл╬╟©ь╧и,0.0,0.0,0.0,0.0,7.6,None,None,0.0,0,0.0,1404629013.2,1393457013.2
2020-03-03,'000502,бл╬╟©ь╧и,0.0,0.0,0.0,0.0,7.6,None,None,0.0,0,0.0,1404629013.2,1393457013.2
2020-03-02,'000502,бл╬╟©ь╧и,0.0,0.0,0.0,0.0,7.6,None,None,0.0,0,0.0,1404629013.2,1393457013.2
2020-02-28,'000502,бл╬╟©ь╧и,7.6,8.18,7.34,7.34,7.56,0.04,0.5291,2.7447,5032422,39248638.91,1404629013.2,1393457013.2
2020-02-27,'000502,бл╬╟©ь╧и,7.56,7.78,7.54,7.71,7.71,-0.15,-1.9455,1.3265,2432042,18601632.11,1397236228.92,1386123028.92
2020-02-26,'000502,бл╬╟©ь╧и,7.71,8.06,7.68,7.91,7.98,-0.27,-3.3835,2.1977,4029534,31555455.77,1424959169.97,1413625469.97
2020-02-25,'000502,бл╬╟©ь╧и,7.98,8.35,7.85,7.93,8.08,-0.1,-1.2376,4.5248,8296177,67475139.07,1474860463.86,1463129863.86
2020-02-24,'000502,бл╬╟©ь╧и,8.08,8.13,7.6,7.76,7.76,0.32,4.1237,2.5955,4758811,37821888.65,1493342424.56,1481464824.56
2020-02-21,'000502,бл╬╟©ь╧и,7.76,7.8,7.2,7.2,7.16,0.6,8.3799,4.1448,7599544,57285572.44,1434200150.32,1422792950.32
2020-02-20,'000502,бл╬╟©ь╧и,7.16,7.21,7.07,7.21,7.15,0.01,0.1399,0.728,1334774,9529706.26,1323308386.12,1312783186.12
2020-02-19,'000502,бл╬╟©ь╧и,7.15,7.18,7.02,7.12,7.12,0.03,0.4213,0.9285,1702403,12096894.16,1321460190.05,1310949690.05
2020-02-18,'000502,бл╬╟©ь╧и,7.12,7.25,7.07,7.16,7.13,-0.01,-0.1403,0.852,1562065,11134330.26,1315915601.84,1305449201.84
2020-02-17,'000502,бл╬╟©ь╧и,7.13,7.25,6.99,7.16,6.98,0.15,2.149,0.8001,1466912,10414703.53,1317763797.91,1307282697.91
2020-02-14,'000502,бл╬╟©ь╧и,6.98,7.16,6.92,7.04,7.07,-0.09,-1.273,0.6601,1210300,8455261.0,1290040856.86,1279780256.86
2020-02-13,'000502,бл╬╟©ь╧и,7.07,7.21,6.9,6.9,6.96,0.11,1.5805,1.6181,2966695,21070329.55,1306674621.49,1296281721.49
2020-02-12,'000502,бл╬╟©ь╧и,6.96,6.96,6.76,6.76,6.8,0.16,2.3529,0.7546,1383634,9501695.04,1286344464.72,1276113264.72
2020-02-11,'000502,бл╬╟©ь╧и,6.8,6.87,6.71,6.85,6.85,-0.05,-0.7299,0.5033,922800,6267984.0,1256773327.6,1246777327.6
2020-02-10,'000502,бл╬╟©ь╧и,6.85,6.9,6.7,6.8,6.87,-0.02,-0.2911,0.5501,1008664,6911477.18,1266014307.95,1255944807.95
2020-02-07,'000502,бл╬╟©ь╧и,6.87,6.95,6.6,6.8,6.69,0.18,2.6906,0.985,1806034,12265327.05,1269710700.09,1259611800.09
2020-02-06,'000502,бл╬╟©ь╧и,6.69,6.95,6.25,6.32,6.32,0.37,5.8544,2.0907,3833338,25770962.1,1236443170.83,1226608870.83
2020-02-05,'000502,бл╬╟©ь╧и,6.32,6.4,6.15,6.17,6.15,0.17,2.7642,0.8373,1535216,9709826.56,1168059916.24,1158769516.24
2020-02-04,'000502,бл╬╟©ь╧и,6.15,6.34,5.88,6.0,6.31,-0.16,-2.5357,1.4644,2684980,16698930.9,1136640583.05,1127600083.05
2020-02-03,'000502,бл╬╟©ь╧и,6.31,6.44,6.31,6.31,7.01,-0.7,-9.9857,1.5812,2899147,18385279.12,1166211720.17,1156936020.17
2020-01-23,'000502,бл╬╟©ь╧и,7.01,7.14,6.69,7.13,7.13,-0.12,-1.683,2.3523,4312882,29753950.8,1295585445.07,1285280745.07
2020-01-22,'000502,бл╬╟©ь╧и,7.13,7.16,7.0,7.1,7.11,0.02,0.2813,0.7155,1311800,9277734.0,1317763797.91,1307282697.91
2020-01-21,'000502,бл╬╟©ь╧и,7.11,7.15,7.07,7.15,7.15,-0.04,-0.5594,0.6134,1124600,7983858.0,1314067405.77,1303615705.77
2020-01-20,'000502,бл╬╟©ь╧и,7.15,7.17,6.99,7.07,7.07,0.08,1.1315,0.6999,1283234,9103208.9,1321460190.05,1310949690.05
2020-01-17,'000502,бл╬╟©ь╧и,7.07,7.23,7.07,7.15,7.16,-0.09,-1.257,0.5455,1000200,7141439.0,1306674621.49,1296281721.49
2020-01-16,'000502,бл╬╟©ь╧и,7.16,7.27,7.14,7.27,7.24,-0.08,-1.105,0.6313,1157402,8334377.42,1323308386.12,1312783186.12
2020-01-15,'000502,бл╬╟©ь╧и,7.24,7.3,7.18,7.3,7.29,-0.05,-0.6859,0.6579,1206300,8715045.0,1338093954.68,1327451154.68
2020-01-14,'000502,бл╬╟©ь╧и,7.29,7.33,7.25,7.28,7.28,0.01,0.1374,0.9408,1725000,12557591.99,1347334935.03,1336618635.03
2020-01-13,'000502,бл╬╟©ь╧и,7.28,7.35,7.23,7.32,7.31,-0.03,-0.4104,0.7316,1341443,9761050.61,1345486738.96,1334785138.96
2020-01-10,'000502,бл╬╟©ь╧и,7.31,7.44,7.22,7.41,7.37,-0.06,-0.8141,1.1012,2019021,14681490.28,1351031327.17,1340285627.17
2020-01-09,'000502,бл╬╟©ь╧и,7.37,7.39,7.26,7.28,7.25,0.12,1.6552,0.747,1369701,10068697.14,1362120503.59,1351286603.59
2020-01-08,'000502,бл╬╟©ь╧и,7.25,7.35,7.23,7.28,7.34,-0.09,-1.2262,1.1228,2058717,15011511.7,1339942150.75,1329284650.75
2020-01-07,'000502,бл╬╟©ь╧и,7.34,7.35,7.25,7.32,7.25,0.09,1.2414,0.7602,1393749,10189545.21,1356575915.38,1345786115.38
2020-01-06,'000502,бл╬╟©ь╧и,7.25,7.33,7.21,7.29,7.35,-0.1,-1.3605,0.7954,1458400,10598111.0,1339942150.75,1329284650.75
2020-01-03,'000502,бл╬╟©ь╧и,7.35,7.37,7.16,7.19,7.18,0.17,2.3677,1.4479,2654712,19261566.31,1358424111.45,1347619611.45
2020-01-02,'000502,бл╬╟©ь╧и,7.18,7.2,7.1,7.13,7.13,0.05,0.7013,1.042,1910523,13664333.55,1327004778.26,1316450178.26
2019-12-31,'000502,бл╬╟©ь╧и,7.13,7.19,7.02,7.05,7.08,0.05,0.7062,0.7081,1298371,9233698.68,1317763797.91,1307282697.91
2019-12-30,'000502,бл╬╟©ь╧и,7.08,7.26,7.05,7.26,7.28,-0.2,-2.7473,1.2066,2212319,15691524.06,1308522817.56,1298115217.56
2019-12-27,'000502,бл╬╟©ь╧и,7.28,7.32,7.16,7.18,7.18,0.1,1.3928,0.871,1597066,11569724.02,1345486738.96,1334785138.96
2019-12-26,'000502,бл╬╟©ь╧и,7.18,7.25,7.11,7.16,7.1,0.08,1.1268,0.5679,1041300,7470537.0,1327004778.26,1316450178.26
2019-12-25,'000502,бл╬╟©ь╧и,7.1,7.15,7.05,7.1,7.12,-0.02,-0.2809,0.5716,1048112,7443762.85,1312219209.7,1301782209.7
2019-12-24,'000502,бл╬╟©ь╧и,7.12,7.13,6.98,7.07,7.01,0.11,1.5692,1.0619,1946911,13737970.81,1315915601.84,1305449201.84
2019-12-23,'000502,бл╬╟©ь╧и,7.01,7.21,6.99,7.2,7.2,-0.19,-2.6389,0.9961,1826369,12949613.97,1295585445.07,1285280745.07
2019-12-20,'000502,бл╬╟©ь╧и,7.2,7.27,7.18,7.18,7.17,0.03,0.4184,1.0643,1951301,14069541.22,1330701170.4,1320117170.4
2019-12-19,'000502,бл╬╟©ь╧и,7.17,7.22,7.03,7.06,7.08,0.09,1.2712,0.9667,1772500,12640751.0,1325156582.19,1314616682.19
2019-12-18,'000502,бл╬╟©ь╧и,7.08,7.1,7.0,7.08,7.06,0.02,0.2833,0.8402,1540561,10880165.27,1308522817.56,1298115217.56
2019-12-17,'000502,бл╬╟©ь╧и,7.06,7.08,6.96,6.99,6.99,0.07,1.0014,1.0537,1931994,13571533.01,1304826425.42,1294448225.42
2019-12-16,'000502,бл╬╟©ь╧и,6.99,7.01,6.94,6.99,6.96,0.03,0.431,0.517,947839,6611400.82,1291889052.93,1281613752.93
2019-12-13,'000502,бл╬╟©ь╧и,6.96,7.06,6.95,7.02,7.03,-0.07,-0.9957,0.7556,1385443,9678099.17,1286344464.72,1276113264.72
2019-12-12,'000502,бл╬╟©ь╧и,7.03,7.03,6.93,6.95,7.0,0.03,0.4286,0.6637,1216945,8470104.87,1299281837.21,1288947737.21
2019-12-11,'000502,бл╬╟©ь╧и,7.0,7.18,6.94,7.09,7.03,-0.03,-0.4267,1.0189,1868100,13164005.98,1293737249.0,1283447249.0
2019-12-10,'000502,бл╬╟©ь╧и,7.03,7.1,6.96,7.09,7.06,-0.03,-0.4249,0.655,1200968,8417904.34,1299281837.21,1288947737.21
2019-12-09,'000502,бл╬╟©ь╧и,7.06,7.11,7.03,7.1,7.05,0.01,0.1418,0.3263,598300,4232537.0,1304826425.42,1294448225.42
2019-12-06,'000502,бл╬╟©ь╧и,7.05,7.07,6.98,7.06,7.05,0.0,0.0,0.3636,666700,4685643.0,1302978229.35,1292614729.35
2019-12-05,'000502,бл╬╟©ь╧и,7.05,7.1,6.99,7.1,7.05,0.0,0.0,0.5045,925010,6504036.4,1302978229.35,1292614729.35
2019-12-04,'000502,бл╬╟©ь╧и,7.05,7.11,7.03,7.03,7.1,-0.05,-0.7042,0.2641,484301,3419784.04,1302978229.35,1292614729.35
2019-12-03,'000502,бл╬╟©ь╧и,7.1,7.13,6.98,7.02,7.02,0.08,1.1396,0.5127,939959,6630713.66,1312219209.7,1301782209.7
2019-12-02,'000502,бл╬╟©ь╧и,7.02,7.2,6.95,7.01,7.03,-0.01,-0.1422,0.4736,868299,6152696.18,1297433641.14,1287114241.14
2019-11-29,'000502,бл╬╟©ь╧и,7.03,7.09,6.93,6.98,7.0,0.03,0.4286,0.393,720544,5033299.8,1299281837.21,1288947737.21
2019-11-28,'000502,бл╬╟©ь╧и,7.0,7.11,6.98,7.01,7.04,-0.04,-0.5682,0.2766,507145,3560067.88,1293737249.0,1283447249.0
2019-11-27,'000502,бл╬╟©ь╧и,7.04,7.21,7.0,7.12,7.19,-0.15,-2.0862,0.9481,1738248,12298045.48,1301130033.28,1290781233.28
2019-11-26,'000502,бл╬╟©ь╧и,7.19,7.28,7.14,7.24,7.24,-0.05,-0.6906,0.3513,644100,4630525.0,1328852974.33,1318283674.33
2019-11-25,'000502,бл╬╟©ь╧и,7.24,7.47,7.12,7.2,7.2,0.04,0.5556,0.5162,946500,6841330.0,1338093954.68,1327451154.68
2019-11-22,'000502,бл╬╟©ь╧и,7.2,7.34,7.15,7.27,7.26,-0.06,-0.8264,0.7816,1432974,10379324.78,1330701170.4,1320117170.4
2019-11-21,'000502,бл╬╟©ь╧и,7.26,7.26,7.15,7.15,7.22,0.04,0.554,0.4715,864500,6225350.0,1341790346.82,1331118146.82
2019-11-20,'000502,бл╬╟©ь╧и,7.22,7.25,7.13,7.2,7.21,0.01,0.1387,0.4713,864200,6219762.0,1334397562.54,1323784162.54
2019-11-19,'000502,бл╬╟©ь╧и,7.21,7.22,6.99,7.08,7.05,0.16,2.2695,0.8051,1476099,10557436.29,1332549366.47,1321950666.47
2019-11-18,'000502,бл╬╟©ь╧и,7.05,7.15,6.98,7.14,7.06,-0.01,-0.1416,0.4795,879200,6191226.55,1302978229.35,1292614729.35
2019-11-15,'000502,бл╬╟©ь╧и,7.06,7.2,7.04,7.15,7.2,-0.14,-1.9444,0.512,938700,6646991.0,1304826425.42,1294448225.42
2019-11-14,'000502,бл╬╟©ь╧и,7.2,7.26,6.98,7.04,7.0,0.2,2.8571,0.8858,1624101,11624901.19,1330701170.4,1320117170.4
2019-11-13,'000502,бл╬╟©ь╧и,7.0,7.16,6.99,7.04,7.16,-0.16,-2.2346,0.6555,1201915,8458409.85,1293737249.0,1283447249.0
2019-11-12,'000502,бл╬╟©ь╧и,7.16,7.22,6.97,7.08,7.08,0.08,1.1299,0.5902,1082200,7693829.0,1323308386.12,1312783186.12
2019-11-11,'000502,бл╬╟©ь╧и,7.08,7.46,7.06,7.46,7.4,-0.32,-4.3243,0.9043,1658016,11845408.99,1308522817.56,1298115217.56
2019-11-08,'000502,бл╬╟©ь╧и,7.4,7.56,7.4,7.5,7.5,-0.1,-1.3333,0.544,997400,7426733.0,1367665091.8,1356787091.8
2019-11-07,'000502,бл╬╟©ь╧и,7.5,7.59,7.45,7.5,7.48,0.02,0.2674,0.4382,803476,6031148.8,1386147052.5,1375122052.5
2019-11-06,'000502,бл╬╟©ь╧и,7.48,7.68,7.46,7.68,7.6,-0.12,-1.5789,0.553,1014000,7633537.0,1382450660.36,1371455060.36
2019-11-05,'000502,бл╬╟©ь╧и,7.6,7.62,7.45,7.47,7.4,0.2,2.7027,0.8373,1535100,11596109.0,1404629013.2,1393457013.2
2019-11-04,'000502,бл╬╟©ь╧и,7.4,7.66,7.39,7.63,7.63,-0.23,-3.0144,1.2953,2374900,17777627.0,1367665091.8,1356787091.8
2019-11-01,'000502,бл╬╟©ь╧и,7.63,7.69,7.21,7.21,7.56,0.07,0.9259,1.568,2874876,21776540.0,1410173601.41,1398957501.41
2019-10-31,'000502,бл╬╟©ь╧и,7.56,7.59,7.42,7.49,7.49,0.07,0.9346,0.6518,1195111,8986788.33,1397236228.92,1386123028.92
2019-10-30,'000502,бл╬╟©ь╧и,7.49,7.6,7.4,7.51,7.5,-0.01,-0.1333,0.7492,1373637,10293011.8,1384298856.43,1373288556.43
2019-10-29,'000502,бл╬╟©ь╧и,7.5,7.67,7.5,7.63,7.63,-0.13,-1.7038,1.0794,1979101,14951215.5,1386147052.5,1375122052.5
2019-10-28,'000502,бл╬╟©ь╧и,7.63,7.75,7.45,7.57,7.65,-0.02,-0.2614,0.9865,1808701,13790802.62,1410173601.41,1398957501.41
2019-10-25,'000502,бл╬╟©ь╧и,7.65,7.7,7.48,7.67,7.7,-0.05,-0.6494,1.6502,3025700,23015060.67,1413869993.55,1402624493.55
2019-10-24,'000502,бл╬╟©ь╧и,7.7,7.76,7.24,7.24,7.3,0.4,5.4795,2.7196,4986444,37976667.92,1423110973.9,1411791973.9
2019-10-23,'000502,бл╬╟©ь╧и,7.3,7.5,7.27,7.41,7.4,-0.1,-1.3514,1.6481,3021864,22347068.97,1349183131.1,1338452131.1
2019-10-22,'000502,бл╬╟©ь╧и,7.4,7.41,7.1,7.18,7.21,0.19,2.6352,1.878,3443298,25139746.63,1367665091.8,1356787091.8
2019-10-21,'000502,бл╬╟©ь╧и,7.21,7.36,7.03,7.07,7.06,0.15,2.1246,2.6012,4769340,34546535.46,1332549366.47,1321950666.47
2019-10-18,'000502,бл╬╟©ь╧и,7.06,7.1,6.91,6.98,6.99,0.07,1.0014,1.4281,2618471,18452247.55,1304826425.42,1294448225.42
2019-10-17,'000502,бл╬╟©ь╧и,6.99,7.1,6.92,7.03,7.1,-0.11,-1.5493,1.2747,2337200,16372366.0,1291889052.93,1281613752.93
2019-10-16,'000502,бл╬╟©ь╧и,7.1,7.13,6.86,6.98,6.99,0.11,1.5737,1.3957,2559048,17920391.56,1312219209.7,1301782209.7
2019-10-15,'000502,бл╬╟©ь╧и,6.99,7.02,6.83,6.94,7.01,-0.02,-0.2853,0.7187,1317748,9152891.16,1291889052.93,1281613752.93
2019-10-14,'000502,бл╬╟©ь╧и,7.01,7.06,6.91,7.02,6.93,0.08,1.1544,0.8163,1496601,10486246.01,1295585445.07,1285280745.07
2019-10-11,'000502,бл╬╟©ь╧и,6.93,7.06,6.86,6.93,6.93,0.0,0.0,0.9114,1671100,11624968.0,1280799876.51,1270612776.51
2019-10-10,'000502,бл╬╟©ь╧и,6.93,6.98,6.88,6.9,6.91,0.02,0.2894,0.4816,883100,6121661.0,1280799876.51,1270612776.51
2019-10-09,'000502,бл╬╟©ь╧и,6.91,6.95,6.62,6.67,6.69,0.22,3.2885,1.107,2029600,13789715.0,1277103484.37,1266945784.37
2019-10-08,'000502,бл╬╟©ь╧и,6.69,6.76,6.61,6.66,6.66,0.03,0.4505,0.9338,1712100,11497958.98,1236443170.83,1226608870.83
2019-09-30,'000502,бл╬╟©ь╧и,6.66,6.86,6.64,6.77,6.83,-0.17,-2.489,0.7261,1331300,8976213.0,1230898582.62,1221108382.62
2019-09-27,'000502,бл╬╟©ь╧и,6.83,6.86,6.64,6.73,6.73,0.1,1.4859,0.8346,1530303,10399324.49,1262317915.81,1252277815.81
2019-09-26,'000502,бл╬╟©ь╧и,6.73,6.99,6.7,6.99,6.93,-0.2,-2.886,0.9507,1743100,11835733.0,1243835955.11,1233942855.11
2019-09-25,'000502,бл╬╟©ь╧и,6.93,7.1,6.91,7.1,7.08,-0.15,-2.1186,1.1946,2190280,15301846.08,1280799876.51,1270612776.51
2019-09-24,'000502,бл╬╟©ь╧и,7.08,7.15,7.04,7.12,7.05,0.03,0.4255,0.8476,1553995,11028541.16,1308522817.56,1298115217.56
2019-09-23,'000502,бл╬╟©ь╧и,7.05,7.34,7.02,7.34,7.26,-0.21,-2.8926,1.1504,2109317,14964457.17,1302978229.35,1292614729.35
2019-09-20,'000502,бл╬╟©ь╧и,7.26,7.3,7.11,7.12,7.13,0.13,1.8233,1.2568,2304393,16620022.07,1341790346.82,1331118146.82
2019-09-19,'000502,бл╬╟©ь╧и,7.13,7.13,6.96,7.08,7.06,0.07,0.9915,1.114,2042597,14409566.79,1317763797.91,1307282697.91
2019-09-18,'000502,бл╬╟©ь╧и,7.06,7.16,7.03,7.08,7.08,-0.02,-0.2825,0.901,1652000,11700516.0,1304826425.42,1294448225.42
2019-09-17,'000502,бл╬╟©ь╧и,7.08,7.31,7.02,7.27,7.24,-0.16,-2.2099,1.7183,3150407,22497261.33,1308522817.56,1298115217.56
2019-09-16,'000502,бл╬╟©ь╧и,7.24,7.37,7.17,7.22,7.24,0.0,0.0,1.6395,3005931,21866188.22,1338093954.68,1327451154.68
2019-09-12,'000502,бл╬╟©ь╧и,7.24,7.26,7.07,7.1,7.1,0.14,1.9718,1.282,2350500,16831638.0,1338093954.68,1327451154.68
2019-09-11,'000502,бл╬╟©ь╧и,7.1,7.18,7.07,7.11,7.14,-0.04,-0.5602,1.1804,2164200,15425862.99,1312219209.7,1301782209.7
2019-09-10,'000502,бл╬╟©ь╧и,7.14,7.22,7.04,7.18,7.14,0.0,0.0,1.4727,2700270,19273464.54,1319611993.98,1309116193.98
2019-09-09,'000502,бл╬╟©ь╧и,7.14,7.2,7.0,7.16,7.12,0.02,0.2809,2.5745,4720422,33525409.0,1319611993.98,1309116193.98
2019-09-06,'000502,бл╬╟©ь╧и,7.12,7.27,7.05,7.18,7.18,-0.06,-0.8357,2.0983,3847300,27517928.0,1315915601.84,1305449201.84
2019-09-05,'000502,бл╬╟©ь╧и,7.18,7.28,7.15,7.24,7.25,-0.07,-0.9655,1.633,2994027,21590882.58,1327004778.26,1316450178.26
2019-09-04,'000502,бл╬╟©ь╧и,7.25,7.29,7.02,7.19,7.16,0.09,1.257,1.3662,2505001,17869078.07,1339942150.75,1329284650.75
2019-09-03,'000502,бл╬╟©ь╧и,7.16,7.38,7.1,7.35,7.22,-0.06,-0.831,0.8896,1631010,11729620.6,1323308386.12,1312783186.12
2019-09-02,'000502,бл╬╟©ь╧и,7.22,7.25,6.95,7.04,7.03,0.19,2.7027,0.7457,1367306,9800151.33,1334397562.54,1323784162.54
2019-08-30,'000502,бл╬╟©ь╧и,7.03,7.25,6.96,7.16,7.18,-0.15,-2.0891,0.8003,1467400,10396454.0,1299281837.21,1288947737.21
2019-08-29,'000502,бл╬╟©ь╧и,7.18,7.24,7.07,7.19,7.13,0.05,0.7013,0.4815,882876,6343072.44,1327004778.26,1316450178.26
2019-08-28,'000502,бл╬╟©ь╧и,7.13,7.25,7.1,7.24,7.2,-0.07,-0.9722,0.4547,833710,5947392.3,1317763797.91,1307282697.91
2019-08-27,'000502,бл╬╟©ь╧и,7.2,7.22,6.97,6.97,7.01,0.19,2.7104,0.5608,1028300,7366867.0,1330701170.4,1320117170.4
2019-08-26,'000502,бл╬╟©ь╧и,7.01,7.06,6.89,6.9,7.03,-0.02,-0.2845,0.3968,727501,5085962.87,1295585445.07,1285280745.07
2019-08-23,'000502,бл╬╟©ь╧и,7.03,7.16,7.03,7.07,7.1,-0.07,-0.9859,0.3556,652005,4623188.55,1299281837.21,1288947737.21
2019-08-22,'000502,бл╬╟©ь╧и,7.1,7.14,7.02,7.02,7.05,0.05,0.7092,0.4798,879700,6236989.0,1312219209.7,1301782209.7
2019-08-21,'000502,бл╬╟©ь╧и,7.05,7.15,7.02,7.11,7.1,-0.05,-0.7042,0.4458,817400,5787729.0,1302978229.35,1292614729.35
2019-08-20,'000502,бл╬╟©ь╧и,7.1,7.17,7.0,7.08,7.04,0.06,0.8523,0.6801,1246875,8853946.5,1312219209.7,1301782209.7
2019-08-19,'000502,бл╬╟©ь╧и,7.04,7.07,6.35,6.83,6.78,0.26,3.8348,0.7046,1291910,8954931.6,1301130033.28,1290781233.28
2019-08-16,'000502,бл╬╟©ь╧и,6.78,6.8,6.65,6.73,6.71,0.07,1.0432,0.4457,817222,5512444.28,1253076935.46,1243110335.46
2019-08-15,'000502,бл╬╟©ь╧и,6.71,6.73,6.43,6.6,6.69,0.02,0.299,0.5298,971300,6419872.0,1240139562.97,1230275862.97
2019-08-14,'000502,бл╬╟©ь╧и,6.69,6.81,6.66,6.7,6.65,0.04,0.6015,0.4572,838300,5633518.0,1236443170.83,1226608870.83
2019-08-13,'000502,бл╬╟©ь╧и,6.65,6.77,6.62,6.77,6.78,-0.13,-1.9174,0.4167,764000,5091267.0,1229050386.55,1219274886.55
2019-08-12,'000502,бл╬╟©ь╧и,6.78,6.78,6.63,6.64,6.65,0.13,1.9549,0.3807,698057,4684138.06,1253076935.46,1243110335.46
2019-08-09,'000502,бл╬╟©ь╧и,6.65,6.77,6.61,6.72,6.68,-0.03,-0.4491,0.558,1023100,6853984.0,1229050386.55,1219274886.55
2019-08-08,'000502,бл╬╟©ь╧и,6.68,6.8,6.6,6.69,6.68,0.0,0.0,0.6431,1179200,7887241.0,1234594974.76,1224775374.76
2019-08-07,'000502,бл╬╟©ь╧и,6.68,6.82,6.55,6.79,6.72,-0.04,-0.5952,0.6482,1188453,7971208.51,1234594974.76,1224775374.76
2019-08-06,'000502,бл╬╟©ь╧и,6.72,7.21,6.51,7.21,7.21,-0.49,-6.7961,1.2466,2285623,15562796.71,1241987759.04,1232109359.04
2019-08-05,'000502,бл╬╟©ь╧и,7.21,7.57,7.21,7.35,7.38,-0.17,-2.3035,0.7853,1439841,10524313.81,1332549366.47,1321950666.47
2019-08-02,'000502,бл╬╟©ь╧и,7.38,7.43,7.22,7.37,7.6,-0.22,-2.8947,0.9145,1676643,12292954.64,1363968699.66,1353120099.66
2019-08-01,'000502,бл╬╟©ь╧и,7.6,8.3,7.39,7.48,7.6,0.0,0.0,1.4417,2643327,20382415.68,1404629013.2,1393457013.2
2019-07-31,'000502,бл╬╟©ь╧и,7.6,7.6,7.34,7.35,7.42,0.18,2.4259,0.6513,1194200,8888461.98,1404629013.2,1393457013.2
2019-07-30,'000502,бл╬╟©ь╧и,7.42,7.48,7.36,7.38,7.39,0.03,0.406,0.5107,936400,6967885.98,1371361483.94,1360454083.94
2019-07-29,'000502,бл╬╟©ь╧и,7.39,7.4,7.28,7.38,7.39,0.0,0.0,0.4707,863100,6332702.0,1365816895.73,1354953595.73
2019-07-26,'000502,бл╬╟©ь╧и,7.39,7.43,7.34,7.42,7.43,-0.04,-0.5384,0.3344,613100,4525010.0,1365816895.73,1354953595.73
2019-07-25,'000502,бл╬╟©ь╧и,7.43,7.53,7.39,7.51,7.45,-0.02,-0.2685,0.3512,643900,4791485.0,1373209680.01,1362287580.01
2019-07-24,'000502,бл╬╟©ь╧и,7.45,7.54,7.34,7.37,7.32,0.13,1.776,0.615,1127564,8399662.16,1376906072.15,1365954572.15
2019-07-23,'000502,бл╬╟©ь╧и,7.32,7.48,7.24,7.24,7.29,0.03,0.4115,0.6095,1117500,8175369.25,1352879523.24,1342119123.24
2019-07-22,'000502,бл╬╟©ь╧и,7.29,7.5,7.11,7.5,7.45,-0.16,-2.1477,0.6129,1123743,8150571.84,1347334935.03,1336618635.03
2019-07-19,'000502,бл╬╟©ь╧и,7.45,7.56,7.39,7.39,7.35,0.1,1.3605,0.3961,726322,5427737.58,1376906072.15,1365954572.15
2019-07-18,'000502,бл╬╟©ь╧и,7.35,7.52,7.32,7.51,7.53,-0.18,-2.3904,0.3881,711671,5266562.42,1358424111.45,1347619611.45
2019-07-17,'000502,бл╬╟©ь╧и,7.53,7.58,7.48,7.54,7.51,0.02,0.2663,0.3343,613000,4609846.0,1391691640.71,1380622540.71
2019-07-16,'000502,бл╬╟©ь╧и,7.51,7.58,7.44,7.57,7.56,-0.05,-0.6614,0.3829,702000,5260323.0,1387995248.57,1376955548.57
2019-07-15,'000502,бл╬╟©ь╧и,7.56,7.59,7.2,7.51,7.47,0.09,1.2048,0.7088,1299500,9657574.0,1397236228.92,1386123028.92
2019-07-12,'000502,бл╬╟©ь╧и,7.47,7.55,7.44,7.44,7.43,0.04,0.5384,0.464,850800,6383138.0,1380602464.29,1369621564.29
2019-07-11,'000502,бл╬╟©ь╧и,7.43,7.6,7.42,7.5,7.47,-0.04,-0.5355,0.4254,780000,5857356.0,1373209680.01,1362287580.01
2019-07-10,'000502,бл╬╟©ь╧и,7.47,7.54,7.38,7.52,7.51,-0.04,-0.5326,0.42,770083,5739919.54,1380602464.29,1369621564.29
2019-07-09,'000502,бл╬╟©ь╧и,7.51,7.55,7.37,7.46,7.6,-0.09,-1.1842,0.7293,1337100,9972768.0,1387995248.57,1376955548.57
2019-07-08,'000502,бл╬╟©ь╧и,7.6,7.86,7.46,7.8,7.87,-0.27,-3.4307,0.8302,1522078,11553664.41,1404629013.2,1393457013.2
2019-07-05,'000502,бл╬╟©ь╧и,7.87,7.87,7.81,7.84,7.84,0.03,0.3827,0.4794,878953,6892662.99,1454530307.09,1442961407.09
